report_date,US$1,SDR1
1989-02-07,0.765718,1.305960
1989-02-08,0.765103,1.307010
1989-02-09,0.761724,1.312810
1989-02-10,0.756510,1.321860
1989-02-13,0.763050,1.310530
1989-02-14,0.760379,1.315130
1989-02-15,0.755813,1.323080
1989-02-16,0.756585,1.321730
1989-02-17,0.753656,1.326870
1989-02-20,0.756002,1.322750
1989-02-21,0.759434,1.316770
1989-02-22,0.757303,1.320480
1989-02-23,0.753449,1.327230
1989-02-24,0.755087,1.324350
1989-02-27,0.752861,1.328270
1989-02-28,0.756715,1.321500
1989-03-01,0.758835,1.317810
1989-03-02,0.760019,1.315760
1989-03-03,0.760317,1.315240
1989-03-06,0.760488,1.314950
1989-03-07,0.763091,1.310460
1989-03-08,0.762455,1.311550
1989-03-09,0.764444,1.308140
1989-03-10,0.763158,1.310340
1989-03-13,0.765027,1.307140
1989-03-14,0.765912,1.305630
1989-03-15,0.765539,1.306270
1989-03-16,0.766221,1.305110
1989-03-17,0.767082,1.303640
1989-03-20,0.769095,1.300230
1989-03-21,0.768762,1.300790
1989-03-22,0.768503,1.301230
1989-03-23,0.765716,1.305970
1989-03-24,0.768141,1.301850
1989-03-27,0.771213,1.296660
1989-03-28,0.772224,1.294960
1989-03-29,0.774165,1.291710
1989-03-30,0.772757,1.294070
1989-03-31,0.773567,1.292710
1989-04-03,0.773823,1.292290
1989-04-04,0.767623,1.302720
1989-04-05,0.769359,1.299780
1989-04-06,0.769173,1.300100
1989-04-07,0.768875,1.300600
1989-04-10,0.771301,1.296510
1989-04-11,0.771697,1.295850
1989-04-12,0.772707,1.294150
1989-04-13,0.770327,1.298150
1989-04-14,0.771269,1.296570
1989-04-17,0.767734,1.302530
1989-04-18,0.768362,1.301470
1989-04-19,0.767391,1.303120
1989-04-20,0.767819,1.302390
1989-04-21,0.764701,1.307700
1989-04-24,0.765594,1.306180
1989-04-25,0.767971,1.302130
1989-04-26,0.769150,1.300140
1989-04-27,0.770949,1.297100
1989-04-28,0.771807,1.295660
1989-05-01,0.775407,1.289650
1989-05-02,0.775112,1.290140
1989-05-03,0.775282,1.289850
1989-05-04,0.774738,1.290760
1989-05-05,0.776666,1.287560
1989-05-08,0.777431,1.286290
1989-05-09,0.780394,1.281400
1989-05-10,0.779015,1.283670
1989-05-11,0.780356,1.281470
1989-05-12,0.782360,1.278180
1989-05-15,0.789068,1.267320
1989-05-16,0.786938,1.270750
1989-05-17,0.789285,1.266970
1989-05-18,0.796273,1.255850
1989-05-19,0.795017,1.257830
1989-05-22,0.806851,1.239390
1989-05-23,0.805636,1.241260
1989-05-24,0.807396,1.238550
1989-05-25,0.805898,1.240850
1989-05-26,0.796424,1.255610
1989-05-29,0.807724,1.238050
1989-05-30,0.808121,1.237440
1989-05-31,0.804102,1.243620
1989-06-01,0.805426,1.241580
1989-06-02,0.800706,1.248900
1989-06-05,0.797638,1.253700
1989-06-06,0.805787,1.241020
1989-06-07,0.801360,1.247880
1989-06-08,0.802852,1.245560
1989-06-09,0.807404,1.238540
1989-06-12,0.818426,1.221860
1989-06-13,0.816312,1.225020
1989-06-14,0.818305,1.222040
1989-06-15,0.824171,1.213340
1989-06-16,0.813410,1.229390
1989-06-19,0.808492,1.236870
1989-06-20,0.804024,1.243740
1989-06-21,0.809286,1.235660
1989-06-22,0.799240,1.251190
1989-06-23,0.797680,1.253640
1989-06-26,0.798059,1.253040
1989-06-27,0.799767,1.250360
1989-06-28,0.802107,1.246720
1989-06-29,0.801086,1.248310
1989-06-30,0.802320,1.246390
1989-07-03,0.797617,1.253740
1989-07-04,0.793456,1.260310
1989-07-05,0.789989,1.265840
1989-07-06,0.784479,1.274730
1989-07-07,0.784724,1.274330
1989-07-10,0.779962,1.282110
1989-07-11,0.782661,1.277690
1989-07-12,0.783966,1.275570
1989-07-13,0.783035,1.277080
1989-07-14,0.785034,1.273830
1989-07-17,0.791172,1.263950
1989-07-18,0.793226,1.260670
1989-07-19,0.788798,1.267750
1989-07-20,0.790821,1.264510
1989-07-21,0.787797,1.269360
1989-07-24,0.790372,1.265230
1989-07-25,0.787774,1.269400
1989-07-26,0.783652,1.276080
1989-07-27,0.779391,1.283050
1989-07-28,0.780595,1.281070
1989-07-31,0.776704,1.287490
1989-08-01,0.776031,1.288610
1989-08-02,0.773591,1.292670
1989-08-03,0.774941,1.290420
1989-08-04,0.780155,1.281800
1989-08-07,0.789397,1.266790
1989-08-08,0.784894,1.274060
1989-08-09,0.785212,1.273540
1989-08-10,0.782574,1.277830
1989-08-11,0.793238,1.260660
1989-08-14,0.795380,1.257260
1989-08-15,0.797887,1.253310
1989-08-16,0.797119,1.254520
1989-08-17,0.798898,1.251730
1989-08-18,0.800984,1.248460
1989-08-21,0.800751,1.248830
1989-08-22,0.799841,1.250250
1989-08-23,0.797519,1.253890
1989-08-24,0.801624,1.247470
1989-08-25,0.801511,1.247640
1989-08-28,0.801861,1.247100
1989-08-29,0.798749,1.251960
1989-08-30,0.796900,1.254860
1989-08-31,0.802233,1.246520
1989-09-01,0.804833,1.242490
1989-09-04,0.807625,1.238200
1989-09-05,0.810570,1.233700
1989-09-06,0.808014,1.237600
1989-09-07,0.810539,1.233750
1989-09-08,0.808749,1.236480
1989-09-11,0.811582,1.232160
1989-09-12,0.808836,1.236350
1989-09-13,0.808421,1.236980
1989-09-14,0.805816,1.240980
1989-09-15,0.808082,1.237500
1989-09-18,0.807096,1.239010
1989-09-19,0.804053,1.243700
1989-09-20,0.802127,1.246690
1989-09-21,0.800454,1.249290
1989-09-22,0.800406,1.249370
1989-09-25,0.790830,1.264490
1989-09-26,0.791013,1.264200
1989-09-27,0.783869,1.275720
1989-09-28,0.786853,1.270890
1989-09-29,0.781368,1.279810
1989-10-02,0.783667,1.276050
1989-10-03,0.784239,1.275120
1989-10-04,0.785270,1.273450
1989-10-05,0.787204,1.270320
1989-10-06,0.789667,1.266360
1989-10-09,0.789674,1.266350
1989-10-10,0.791224,1.263870
1989-10-11,0.797299,1.254240
1989-10-12,0.795942,1.256370
1989-10-13,0.794875,1.258060
1989-10-16,0.782121,1.278570
1989-10-17,0.787164,1.270380
1989-10-18,0.783329,1.276600
1989-10-19,0.780066,1.281940
1989-10-20,0.783032,1.277090
1989-10-23,0.785010,1.273870
1989-10-24,0.782867,1.277360
1989-10-25,0.780062,1.281950
1989-10-26,0.781497,1.279600
1989-10-27,0.784111,1.275330
1989-10-30,0.782126,1.278570
1989-10-31,0.782583,1.277820
1989-11-01,0.784127,1.275300
1989-11-02,0.785838,1.272530
1989-11-03,0.784538,1.274640
1989-11-06,0.785983,1.272290
1989-11-07,0.784507,1.274690
1989-11-08,0.783000,1.277140
1989-11-09,0.783347,1.276570
1989-11-10,0.784569,1.274590
1989-11-13,0.787964,1.269090
1989-11-14,0.786347,1.271700
1989-11-15,0.783888,1.275690
1989-11-16,0.785686,1.272770
1989-11-17,0.785455,1.273150
1989-11-20,0.786676,1.271170
1989-11-21,0.781904,1.278930
1989-11-22,0.779615,1.282680
1989-11-23,0.782494,1.277970
1989-11-24,0.778456,1.284590
1989-11-27,0.778292,1.284860
1989-11-28,0.779205,1.283360
1989-11-29,0.776294,1.288170
1989-11-30,0.776572,1.287710
1989-12-01,0.775929,1.288780
1989-12-04,0.775511,1.289470
1989-12-05,0.777181,1.286700
1989-12-06,0.776032,1.288610
1989-12-07,0.773999,1.291990
1989-12-08,0.774860,1.290560
1989-12-11,0.774416,1.291300
1989-12-12,0.770375,1.298070
1989-12-13,0.765880,1.305690
1989-12-14,0.767982,1.302110
1989-12-15,0.767645,1.302690
1989-12-18,0.766065,1.305370
1989-12-19,0.766862,1.304020
1989-12-20,0.769050,1.300310
1989-12-21,0.766298,1.304980
1989-12-22,0.762386,1.311670
1989-12-26,0.758678,1.318080
1989-12-27,0.756762,1.321420
1989-12-28,0.755713,1.323250
1989-12-29,0.760945,1.314160
1990-01-02,0.758923,1.317660
1990-01-03,0.765017,1.307160
1990-01-04,0.763152,1.310360
1990-01-05,0.758396,1.318570
1990-01-08,0.756762,1.321420
1990-01-09,0.756252,1.322310
1990-01-10,0.755296,1.323990
1990-01-11,0.757190,1.320670
1990-01-12,0.756501,1.321880
1990-01-15,0.756424,1.322010
1990-01-16,0.761785,1.312710
1990-01-17,0.759603,1.316480
1990-01-18,0.760761,1.314470
1990-01-19,0.763421,1.309890
1990-01-22,0.764698,1.307710
1990-01-23,0.761865,1.312570
1990-01-24,0.757338,1.320420
1990-01-25,0.757766,1.319670
1990-01-26,0.755511,1.323610
1990-01-29,0.751414,1.330830
1990-01-30,0.753444,1.327240
1990-01-31,0.754383,1.325590
1990-02-01,0.754600,1.325210
1990-02-02,0.755337,1.323910
1990-02-05,0.754625,1.325160
1990-02-06,0.748617,1.335800
1990-02-07,0.748951,1.335200
1990-02-08,0.752116,1.329580
1990-02-09,0.752657,1.328630
1990-02-12,0.752547,1.328820
1990-02-13,0.755286,1.324000
1990-02-14,0.753068,1.327900
1990-02-15,0.753192,1.327680
1990-02-16,0.756535,1.321820
1990-02-19,0.752392,1.329100
1990-02-20,0.752456,1.328980
1990-02-21,0.750890,1.331750
1990-02-22,0.752272,1.329310
1990-02-23,0.754314,1.325710
1990-02-26,0.757995,1.319270
1990-02-27,0.759144,1.317270
1990-02-28,0.759413,1.316810
1990-03-01,0.764143,1.308660
1990-03-02,0.765605,1.306160
1990-03-05,0.762385,1.311670
1990-03-06,0.762605,1.311300
1990-03-07,0.765367,1.306560
1990-03-08,0.764594,1.307880
1990-03-09,0.766230,1.305090
1990-03-12,0.768692,1.300910
1990-03-13,0.771304,1.296510
1990-03-14,0.769944,1.298800
1990-03-15,0.770484,1.297890
1990-03-16,0.766794,1.304130
1990-03-19,0.765486,1.306360
1990-03-20,0.765613,1.306140
1990-03-21,0.770732,1.297470
1990-03-22,0.772592,1.294350
1990-03-23,0.770898,1.297190
1990-03-26,0.771928,1.295460
1990-03-27,0.773154,1.293400
1990-03-28,0.773701,1.292490
1990-03-29,0.770192,1.298380
1990-03-30,0.768742,1.300830
1990-04-02,0.772501,1.294500
1990-04-03,0.771233,1.296630
1990-04-04,0.770409,1.298010
1990-04-05,0.769670,1.299260
1990-04-06,0.769254,1.299960
1990-04-09,0.767689,1.302610
1990-04-10,0.769207,1.300040
1990-04-11,0.766207,1.305130
1990-04-12,0.765928,1.305610
1990-04-13,0.765993,1.305500
1990-04-16,0.767731,1.302540
1990-04-17,0.769046,1.300310
1990-04-18,0.768407,1.301390
1990-04-19,0.764374,1.308260
1990-04-20,0.766566,1.304520
1990-04-23,0.769629,1.299330
1990-04-24,0.770366,1.298090
1990-04-25,0.770580,1.297720
1990-04-26,0.766538,1.304570
1990-04-27,0.768018,1.302050
1990-04-30,0.767771,1.302470
1990-05-01,0.767937,1.302190
1990-05-02,0.767885,1.302280
1990-05-03,0.766756,1.304200
1990-05-04,0.766921,1.303920
1990-05-07,0.760964,1.314120
1990-05-08,0.760512,1.314900
1990-05-09,0.757300,1.320480
1990-05-10,0.757808,1.319600
1990-05-11,0.753257,1.327570
1990-05-14,0.754109,1.326070
1990-05-15,0.752491,1.328920
1990-05-16,0.754641,1.325130
1990-05-17,0.752331,1.329200
1990-05-18,0.755035,1.324440
1990-05-21,0.756888,1.321200
1990-05-22,0.758108,1.319070
1990-05-23,0.755566,1.323510
1990-05-24,0.757730,1.319730
1990-05-25,0.757327,1.320430
1990-05-28,0.757337,1.320420
1990-05-29,0.757221,1.320620
1990-05-30,0.756420,1.322020
1990-05-31,0.762194,1.312000
1990-06-01,0.763023,1.310580
1990-06-04,0.764770,1.307580
1990-06-05,0.763481,1.309790
1990-06-06,0.761328,1.313490
1990-06-07,0.762565,1.311360
1990-06-08,0.763220,1.310240
1990-06-11,0.763837,1.309180
1990-06-12,0.763201,1.310270
1990-06-13,0.763083,1.310470
1990-06-14,0.760380,1.315130
1990-06-15,0.762500,1.311480
1990-06-18,0.761443,1.313300
1990-06-19,0.759084,1.317380
1990-06-20,0.759093,1.317360
1990-06-21,0.760024,1.315750
1990-06-22,0.759787,1.316160
1990-06-25,0.759814,1.316110
1990-06-26,0.759104,1.317340
1990-06-27,0.755378,1.323840
1990-06-28,0.756254,1.322310
1990-06-29,0.755356,1.323880
1990-07-02,0.750669,1.332150
1990-07-03,0.750819,1.331880
1990-07-04,0.746542,1.339510
1990-07-05,0.747731,1.337380
1990-07-06,0.748875,1.335340
1990-07-09,0.746590,1.339420
1990-07-10,0.744173,1.343770
1990-07-11,0.744405,1.343360
1990-07-12,0.748458,1.336080
1990-07-13,0.743639,1.344740
1990-07-16,0.746510,1.339570
1990-07-17,0.744950,1.342370
1990-07-18,0.742325,1.347120
1990-07-19,0.743434,1.345110
1990-07-20,0.743695,1.344640
1990-07-23,0.742618,1.346590
1990-07-24,0.739985,1.351380
1990-07-25,0.741003,1.349520
1990-07-26,0.742142,1.347450
1990-07-27,0.741463,1.348690
1990-07-30,0.736771,1.357270
1990-07-31,0.732260,1.365640
1990-08-01,0.730586,1.368760
1990-08-02,0.739664,1.351970
1990-08-03,0.733676,1.363000
1990-08-06,0.730269,1.369360
1990-08-07,0.729888,1.370070
1990-08-08,0.733597,1.363150
1990-08-09,0.733018,1.364220
1990-08-10,0.734514,1.361450
1990-08-13,0.730098,1.369680
1990-08-14,0.729826,1.370190
1990-08-15,0.724197,1.380840
1990-08-16,0.725442,1.378470
1990-08-17,0.722659,1.383780
1990-08-20,0.722284,1.384500
1990-08-21,0.725208,1.378910
1990-08-22,0.721913,1.385210
1990-08-23,0.717467,1.393790
1990-08-24,0.720230,1.388450
1990-08-27,0.717988,1.392780
1990-08-28,0.716325,1.396020
1990-08-29,0.718281,1.392210
1990-08-30,0.722646,1.383800
1990-08-31,0.721525,1.385950
1990-09-03,0.726496,1.376470
1990-09-04,0.725213,1.378910
1990-09-05,0.720731,1.387480
1990-09-06,0.717060,1.394580
1990-09-07,0.718632,1.391530
1990-09-10,0.720935,1.387090
1990-09-11,0.726887,1.375730
1990-09-12,0.721944,1.385150
1990-09-13,0.723217,1.382710
1990-09-14,0.717495,1.393740
1990-09-17,0.713851,1.400850
1990-09-18,0.713563,1.401420
1990-09-19,0.713608,1.401330
1990-09-20,0.717284,1.394150
1990-09-21,0.721108,1.386750
1990-09-24,0.715332,1.397950
1990-09-25,0.714903,1.398790
1990-09-26,0.718685,1.391430
1990-09-27,0.718620,1.391560
1990-09-28,0.718100,1.392560
1990-10-01,0.714161,1.400240
1990-10-02,0.715496,1.397630
1990-10-03,0.713546,1.401450
1990-10-04,0.709406,1.409630
1990-10-05,0.706345,1.415740
1990-10-08,0.701504,1.425510
1990-10-09,0.699857,1.428860
1990-10-10,0.700311,1.427940
1990-10-11,0.700910,1.426720
1990-10-12,0.696962,1.434800
1990-10-15,0.697938,1.432790
1990-10-16,0.699360,1.429880
1990-10-17,0.690949,1.447290
1990-10-18,0.691620,1.445880
1990-10-19,0.693473,1.442020
1990-10-22,0.692752,1.443520
1990-10-23,0.697188,1.434330
1990-10-24,0.697922,1.432830
1990-10-25,0.693898,1.441130
1990-10-26,0.696424,1.435910
1990-10-29,0.694895,1.439070
1990-10-30,0.698257,1.432140
1990-10-31,0.698919,1.430780
1990-11-01,0.701351,1.425820
1990-11-02,0.694881,1.439100
1990-11-05,0.690957,1.447270
1990-11-06,0.690871,1.447450
1990-11-07,0.690148,1.448970
1990-11-08,0.694358,1.440180
1990-11-09,0.693410,1.442150
1990-11-12,0.690197,1.448860
1990-11-13,0.690652,1.447910
1990-11-14,0.691217,1.446720
1990-11-15,0.690497,1.448230
1990-11-16,0.692100,1.444880
1990-11-19,0.688044,1.453400
1990-11-20,0.689748,1.449800
1990-11-21,0.688452,1.452530
1990-11-22,0.689265,1.450820
1990-11-23,0.690155,1.448950
1990-11-26,0.692969,1.443070
1990-11-27,0.692381,1.444290
1990-11-28,0.690176,1.448910
1990-11-29,0.694362,1.440170
1990-11-30,0.700885,1.426770
1990-12-03,0.701885,1.424730
1990-12-04,0.702024,1.424450
1990-12-05,0.700119,1.428330
1990-12-06,0.700034,1.428500
1990-12-07,0.696035,1.436710
1990-12-10,0.692667,1.443700
1990-12-11,0.694065,1.440790
1990-12-12,0.694206,1.440490
1990-12-13,0.694450,1.439990
1990-12-14,0.696144,1.436480
1990-12-17,0.698617,1.431400
1990-12-18,0.698604,1.431430
1990-12-19,0.697884,1.432900
1990-12-20,0.700566,1.427420
1990-12-21,0.706520,1.415390
1990-12-24,0.712750,1.403020
1990-12-26,0.711119,1.406230
1990-12-27,0.712279,1.403950
1990-12-28,0.707554,1.413320
1990-12-31,0.702908,1.422660
1991-01-02,0.701332,1.425860
1991-01-03,0.699323,1.429950
1991-01-04,0.699602,1.429390
1991-01-07,0.710336,1.407780
1991-01-08,0.710596,1.407270
1991-01-09,0.707697,1.413040
1991-01-10,0.707911,1.412610
1991-01-11,0.708224,1.411980
1991-01-14,0.711361,1.405760
1991-01-15,0.710397,1.407660
1991-01-16,0.711443,1.405590
1991-01-17,0.704945,1.418550
1991-01-18,0.703923,1.420610
1991-01-21,0.700095,1.428380
1991-01-22,0.696063,1.436650
1991-01-23,0.699381,1.429840
1991-01-24,0.696281,1.436200
1991-01-25,0.696342,1.436080
1991-01-28,0.696996,1.434730
1991-01-29,0.695071,1.438700
1991-01-30,0.697503,1.433690
1991-01-31,0.696982,1.434760
1991-02-01,0.695429,1.437960
1991-02-04,0.691922,1.445250
1991-02-05,0.690734,1.447740
1991-02-06,0.687957,1.453580
1991-02-07,0.687681,1.454160
1991-02-08,0.688124,1.453230
1991-02-11,0.686695,1.456250
1991-02-12,0.687156,1.455270
1991-02-13,0.688610,1.452200
1991-02-14,0.690304,1.448640
1991-02-15,0.692267,1.444530
1991-02-18,0.694434,1.440020
1991-02-19,0.697192,1.434330
1991-02-20,0.697133,1.434450
1991-02-21,0.696102,1.436570
1991-02-22,0.696360,1.436040
1991-02-25,0.702508,1.423470
1991-02-26,0.704697,1.419050
1991-02-27,0.704539,1.419370
1991-02-28,0.703961,1.420530
1991-03-01,0.708935,1.410570
1991-03-04,0.710246,1.407960
1991-03-05,0.707670,1.413090
1991-03-06,0.712264,1.403970
1991-03-07,0.711273,1.405930
1991-03-08,0.714128,1.400310
1991-03-11,0.718163,1.392440
1991-03-12,0.715991,1.396670
1991-03-13,0.717873,1.393010
1991-03-14,0.717508,1.393710
1991-03-15,0.719570,1.389720
1991-03-18,0.727080,1.375360
1991-03-19,0.727001,1.375510
1991-03-20,0.735953,1.358780
1991-03-21,0.730301,1.369300
1991-03-22,0.731480,1.367090
1991-03-25,0.736426,1.357910
1991-03-26,0.740881,1.349750
1991-03-27,0.739713,1.351880
1991-03-28,0.745794,1.340850
1991-03-29,0.742768,1.346320
1991-04-01,0.740201,1.350990
1991-04-02,0.741443,1.348720
1991-04-03,0.735480,1.359660
1991-04-04,0.736560,1.357660
1991-04-05,0.732876,1.364490
1991-04-08,0.738138,1.354760
1991-04-09,0.735625,1.359390
1991-04-10,0.732866,1.364510
1991-04-11,0.735399,1.359810
1991-04-12,0.733030,1.364200
1991-04-15,0.733362,1.363580
1991-04-16,0.730978,1.368030
1991-04-17,0.732763,1.364700
1991-04-18,0.735920,1.358840
1991-04-19,0.742572,1.346670
1991-04-22,0.748858,1.335370
1991-04-23,0.750167,1.333040
1991-04-24,0.746485,1.339610
1991-04-25,0.750314,1.332780
1991-04-26,0.749626,1.334000
1991-04-29,0.753701,1.326790
1991-04-30,0.745821,1.340810
1991-05-01,0.740572,1.350310
1991-05-02,0.744901,1.342460
1991-05-03,0.743774,1.344490
1991-05-06,0.748016,1.336870
1991-05-07,0.746062,1.340370
1991-05-08,0.746047,1.340400
1991-05-09,0.748157,1.336620
1991-05-10,0.747545,1.337710
1991-05-13,0.746377,1.339810
1991-05-14,0.744305,1.343540
1991-05-15,0.740725,1.350030
1991-05-16,0.740368,1.350680
1991-05-17,0.741382,1.348830
1991-05-20,0.749549,1.334140
1991-05-21,0.743493,1.345000
1991-05-22,0.743247,1.345450
1991-05-23,0.745689,1.341040
1991-05-24,0.742897,1.346080
1991-05-28,0.742898,1.346080
1991-05-29,0.740047,1.351270
1991-05-30,0.743291,1.345370
1991-05-31,0.745802,1.340840
1991-06-03,0.750952,1.331640
1991-06-04,0.750949,1.331650
1991-06-05,0.751288,1.331050
1991-06-06,0.751078,1.331420
1991-06-07,0.752639,1.328660
1991-06-10,0.756760,1.321420
1991-06-11,0.757064,1.320890
1991-06-12,0.758366,1.318620
1991-06-13,0.762553,1.311380
1991-06-14,0.762068,1.312220
1991-06-17,0.762014,1.312310
1991-06-18,0.765243,1.306780
1991-06-19,0.763823,1.309200
1991-06-20,0.757004,1.321000
1991-06-21,0.759776,1.316180
1991-06-24,0.760905,1.314230
1991-06-25,0.758884,1.317720
1991-06-26,0.758964,1.317590
1991-06-27,0.758265,1.318800
1991-06-28,0.760735,1.314520
1991-07-01,0.759967,1.315850
1991-07-02,0.764177,1.308600
1991-07-03,0.765021,1.307150
1991-07-04,0.765068,1.307070
1991-07-05,0.765219,1.306820
1991-07-08,0.761119,1.313860
1991-07-09,0.761661,1.312920
1991-07-10,0.762825,1.310920
1991-07-11,0.761340,1.313470
1991-07-12,0.762482,1.311510
1991-07-15,0.757084,1.320860
1991-07-16,0.756147,1.322500
1991-07-17,0.757156,1.320730
1991-07-18,0.752315,1.329230
1991-07-19,0.750888,1.331760
1991-07-22,0.750475,1.332490
1991-07-23,0.752047,1.329710
1991-07-24,0.749877,1.333550
1991-07-25,0.750053,1.333240
1991-07-26,0.750554,1.332350
1991-07-29,0.749779,1.333730
1991-07-30,0.749436,1.334340
1991-07-31,0.749624,1.334000
1991-08-01,0.749234,1.334700
1991-08-02,0.753041,1.327950
1991-08-05,0.747447,1.337890
1991-08-06,0.742344,1.347080
1991-08-07,0.743066,1.345780
1991-08-08,0.741193,1.349180
1991-08-09,0.743868,1.344330
1991-08-12,0.745357,1.341640
1991-08-13,0.745568,1.341260
1991-08-14,0.747893,1.337090
1991-08-15,0.748224,1.336500
1991-08-16,0.749961,1.333400
1991-08-19,0.761608,1.313010
1991-08-20,0.757498,1.320140
1991-08-21,0.754974,1.324550
1991-08-22,0.748392,1.336200
1991-08-23,0.746148,1.340220
1991-08-26,0.749310,1.334560
1991-08-27,0.750095,1.333170
1991-08-28,0.750670,1.332140
1991-08-29,0.747169,1.338390
1991-08-30,0.747954,1.336980
1991-09-02,0.748615,1.335800
1991-09-03,0.747412,1.337950
1991-09-04,0.746314,1.339920
1991-09-05,0.746413,1.339740
1991-09-06,0.746678,1.339270
1991-09-09,0.740578,1.350300
1991-09-10,0.738113,1.354810
1991-09-11,0.739021,1.353140
1991-09-12,0.737723,1.355520
1991-09-13,0.737101,1.356670
1991-09-16,0.736676,1.357450
1991-09-17,0.733373,1.363560
1991-09-18,0.736122,1.358470
1991-09-19,0.736926,1.356990
1991-09-20,0.739190,1.352830
1991-09-23,0.733851,1.362670
1991-09-24,0.734370,1.361710
1991-09-25,0.734401,1.361650
1991-09-26,0.735123,1.360320
1991-09-27,0.736160,1.358400
1991-09-30,0.730995,1.368000
1991-10-01,0.732756,1.364710
1991-10-02,0.731180,1.367650
1991-10-03,0.729401,1.370990
1991-10-04,0.728460,1.372760
1991-10-07,0.730692,1.368570
1991-10-08,0.732860,1.364520
1991-10-09,0.737025,1.356810
1991-10-10,0.732577,1.365050
1991-10-11,0.734281,1.361880
1991-10-14,0.732906,1.364430
1991-10-15,0.736187,1.358350
1991-10-16,0.736368,1.358020
1991-10-17,0.735187,1.360200
1991-10-18,0.734232,1.361970
1991-10-21,0.733598,1.363140
1991-10-22,0.736224,1.358280
1991-10-23,0.737596,1.355760
1991-10-24,0.737006,1.356840
1991-10-25,0.736062,1.358580
1991-10-28,0.738931,1.353310
1991-10-29,0.739594,1.352090
1991-10-30,0.732009,1.366100
1991-10-31,0.731788,1.366520
1991-11-01,0.730736,1.368480
1991-11-04,0.723705,1.381780
1991-11-05,0.725031,1.379250
1991-11-06,0.724350,1.380550
1991-11-07,0.724028,1.381160
1991-11-08,0.726889,1.375730
1991-11-11,0.726393,1.376670
1991-11-12,0.723645,1.381890
1991-11-13,0.724516,1.380230
1991-11-14,0.723654,1.381880
1991-11-15,0.723752,1.381690
1991-11-18,0.718423,1.391940
1991-11-19,0.718667,1.391470
1991-11-20,0.718621,1.391550
1991-11-21,0.718999,1.390820
1991-11-22,0.716784,1.395120
1991-11-25,0.713489,1.401560
1991-11-26,0.716374,1.395920
1991-11-27,0.720508,1.387910
1991-11-28,0.721281,1.386420
1991-11-29,0.724258,1.380720
1991-12-02,0.720177,1.388550
1991-12-03,0.720501,1.387920
1991-12-04,0.719284,1.390270
1991-12-05,0.717186,1.394340
1991-12-06,0.715248,1.398120
1991-12-09,0.712509,1.403490
1991-12-10,0.712131,1.404240
1991-12-11,0.715963,1.396720
1991-12-12,0.713137,1.402260
1991-12-13,0.714297,1.399980
1991-12-16,0.713254,1.402030
1991-12-17,0.712049,1.404400
1991-12-18,0.710918,1.406630
1991-12-19,0.712042,1.404410
1991-12-20,0.708929,1.410580
1991-12-23,0.700639,1.427270
1991-12-24,0.700970,1.426600
1991-12-26,0.698215,1.432220
1991-12-27,0.699332,1.429940
1991-12-30,0.699797,1.428990
1991-12-31,0.699093,1.430430
1992-01-02,0.697544,1.433600
1992-01-03,0.701844,1.424820
1992-01-06,0.699660,1.429270
1992-01-07,0.696395,1.435970
1992-01-08,0.697210,1.434290
1992-01-09,0.700142,1.428280
1992-01-10,0.708057,1.412320
1992-01-13,0.711182,1.406110
1992-01-14,0.710155,1.408140
1992-01-15,0.721008,1.386950
1992-01-16,0.720568,1.387800
1992-01-17,0.721441,1.386120
1992-01-20,0.709992,1.408470
1992-01-21,0.710567,1.407330
1992-01-22,0.708949,1.410540
1992-01-23,0.710307,1.407840
1992-01-24,0.714801,1.398990
1992-01-27,0.714423,1.399730
1992-01-28,0.715849,1.396940
1992-01-29,0.711663,1.405160
1992-01-30,0.714688,1.399210
1992-01-31,0.715653,1.397330
1992-02-03,0.714888,1.398820
1992-02-04,0.714283,1.400010
1992-02-05,0.712120,1.404260
1992-02-06,0.709332,1.409780
1992-02-07,0.710376,1.407710
1992-02-10,0.707306,1.413820
1992-02-11,0.713735,1.401080
1992-02-12,0.716050,1.396550
1992-02-13,0.716081,1.396490
1992-02-14,0.719368,1.390110
1992-02-17,0.719328,1.390190
1992-02-18,0.724153,1.380920
1992-02-19,0.724680,1.379920
1992-02-20,0.726550,1.376370
1992-02-21,0.726428,1.376600
1992-02-24,0.727886,1.373840
1992-02-25,0.726374,1.376700
1992-02-26,0.728133,1.373380
1992-02-27,0.723550,1.382080
1992-02-28,0.724162,1.380910
1992-03-02,0.724095,1.381040
1992-03-03,0.728950,1.371840
1992-03-04,0.731010,1.367970
1992-03-05,0.733527,1.363280
1992-03-06,0.731534,1.366990
1992-03-09,0.732272,1.365610
1992-03-10,0.731870,1.366360
1992-03-11,0.736152,1.358420
1992-03-12,0.734985,1.360570
1992-03-13,0.734109,1.362200
1992-03-16,0.734466,1.361530
1992-03-17,0.732291,1.365580
1992-03-18,0.729872,1.370100
1992-03-19,0.732491,1.365200
1992-03-20,0.735647,1.359350
1992-03-23,0.735048,1.360460
1992-03-24,0.733394,1.363520
1992-03-25,0.731840,1.366420
1992-03-26,0.730948,1.368090
1992-03-27,0.732307,1.365550
1992-03-30,0.729833,1.370180
1992-03-31,0.729000,1.371740
1992-04-01,0.732105,1.365920
1992-04-02,0.732017,1.366090
1992-04-03,0.728377,1.372920
1992-04-06,0.726022,1.377370
1992-04-07,0.727612,1.374360
1992-04-08,0.725396,1.378560
1992-04-09,0.726897,1.375710
1992-04-10,0.724525,1.380220
